2017-01-28 00:00:00,2017-01-28 00:00:00,Wykład: Peggy Guggenheim i jej wenecka kolekcja sztuki
2017-01-28 00:00:00,2017-01-28 00:00:00,Chiński Nowy Rok – zabawa dla dzieci
2017-01-28 00:00:00,2017-01-28 00:00:00,FREE walking SPECIAL po polsku – Dzielnica Czterech Wyznań
2017-01-28 00:00:00,2017-01-28 00:00:00,Wykład: Damy serca Tadeusza Kościuszki
2017-01-28 00:00:00,2017-01-28 00:00:00,„Strefa ciepła” w Pasażu Grunwaldzkim
2017-01-28 00:00:00,2017-01-28 00:00:00,Warsztaty o Chile w Casa de España
2017-01-28 00:00:00,2017-01-28 00:00:00,Zwiedzanie Stadionu Olimpijskiego
2017-01-28 00:00:00,2017-01-28 00:00:00,Warsztaty decoupage na szkle w KT Kwiatowe Studio
2017-01-28 00:00:00,2017-01-28 00:00:00,Brzdąc na Zamku – Kacperiada
2017-01-28 00:00:00,2017-01-28 00:00:00,Filmowe poranki: Zimowe przygody
2017-01-28 00:00:00,2017-01-28 00:00:00,Chiński Nowy Rok w Muzeum Narodowym
2017-01-28 00:00:00,2017-01-28 00:00:00,Maraton pisania projektów WBO2017 dla Seniorów (przede wszystkim)
2017-01-27 00:00:00,2017-01-27 00:00:00,Witek Muzyk Ulicy w Starej Piwnicy
2017-01-27 00:00:00,2017-01-27 00:00:00,Pogodno w Starym Klasztorze
2017-01-27 00:00:00,2017-01-27 00:00:00,Kasia Mirowska Quartet  i  Chillove w klubie Vertigo
2017-01-27 00:00:00,2017-01-27 00:00:00,Christ Agony  Thy Worshiper  Ragehammer w  Firleju
2017-01-27 00:00:00,2017-01-27 00:00:00,Koncert symfoniczny w NFM
2017-01-27 00:00:00,2017-01-27 00:00:00,Spotkanie z podróżnikiem Andrzejem Grabowskim – Ziemia Święta
2017-01-26 00:00:00,2017-01-26 00:00:00,No Idea i Gambling Moose w klubie Alive
2017-01-26 00:00:00,2017-01-26 00:00:00,Viviane chce się rozwieść
2017-01-26 00:00:00,2017-01-26 00:00:00,Orkiestra Leopoldinum gra Ragtime
2017-01-26 00:00:00,2017-01-26 00:00:00,Kultura Dostępna: Excentrycy czyli po słonecznej stronie ulicy
2017-01-26 00:00:00,2017-01-26 00:00:00,Kultura Dostępna: Excentrycy czyli po słonecznej stronie ulicy
2017-01-26 00:00:00,2017-01-26 00:00:00,Wykład z cyklu „Człowiek. Dzieło. Miejsce. Historie ciekawe”
2017-01-26 00:00:00,2017-01-26 00:00:00,Prelekcja: „Zakryta kobieta odkrywa Iran”
2017-01-26 00:00:00,2017-01-26 00:00:00,Bezpłatne warsztaty pierwszej pomocy. Pomaganie jest fajne!
2017-01-26 00:00:00,2017-01-26 00:00:00,Międzynarodowy Dzień Pamięci o Ofiarach Holocaustu
2017-01-26 00:00:00,2017-01-26 00:00:00,„Jak zaistnieć na rynku franczyzy?” – bezpłatna konferencja dla osób poszukujących pomysłu na własny biznes.
2017-01-26 00:00:00,2017-01-29 00:00:00,Jesienne smaki na jarmarku w PH Auchan Bielany
2017-01-25 00:00:00,2017-01-25 00:00:00,Spotkanie: Jan Miodek w Empiku
2017-01-25 00:00:00,2017-01-25 00:00:00,Smerfy live on stage w Hali Stulecia
2017-01-25 00:00:00,2017-01-25 00:00:00,Akademia Polskiego Filmu: Pokolenie; Człowiek na torze
2017-01-25 00:00:00,2017-01-25 00:00:00,Popek za życia
2017-01-25 00:00:00,2017-01-25 00:00:00,Bezpłatne warsztaty dla kobiet ciężarnych
2017-01-25 00:00:00,2017-01-25 00:00:00,Smerfy live on stage w Hali Stulecia
2017-01-25 00:00:00,2017-01-25 00:00:00,Karnawałowy zawrót głowy – w American Corner
2017-01-24 00:00:00,2017-01-24 00:00:00,Spotkanie z podróżnikiem Marcinem Jakubem Korzonkiem
2017-01-24 00:00:00,2017-01-24 00:00:00,Smerfy live on stage w Hali Stulecia
2017-01-24 00:00:00,2017-01-24 00:00:00,Akademia Kina Światowego: Śpiewak jazzbandu
2017-01-24 00:00:00,2017-01-24 00:00:00,W Klubie Książki Kryminalnej – o powieściach: „Klawisze” i „Nocny film”
2017-01-24 00:00:00,2017-01-24 00:00:00,Indiański świat POW-WOW w American Corner
2017-01-24 00:00:00,2017-01-24 00:00:00,Senioralna: Liga w kręgle – turniej 1
2017-01-24 00:00:00,2017-01-30 00:00:00,9. Karnawał Flamenco
2017-01-23 00:00:00,2017-01-23 00:00:00,Francis Tuan w klubie Nietota
2017-01-22 00:00:00,2017-01-22 00:00:00,Poligon Kabaretowy na Nowy Rok
2017-01-22 00:00:00,2017-01-22 00:00:00,Kamil Abt i Anna Rejda – Interpretacja Chopina na Jazzowo
2017-01-22 00:00:00,2017-01-22 00:00:00,Ilussion w Starym Klasztorze
2017-01-22 00:00:00,2017-01-22 00:00:00,Koncert Tradycyjnych Kolęd Ukraińskich
2017-01-22 00:00:00,2017-01-22 00:00:00,Mój przyjaciel Borys Niemcow
2017-01-22 00:00:00,2017-01-22 00:00:00,Bolshoi Ballet: Śpiąca królewna
2017-01-22 00:00:00,2017-01-22 00:00:00,Adapter – kino bez barier. Pokaz filmu „Historia Marii” z audiodeskrypcją i napisami
2017-01-22 00:00:00,2017-01-22 00:00:00,Przypadki Doktora Bonifacego Trąbki w Imparcie
2017-01-22 00:00:00,2017-01-22 00:00:00,Zawody taneczne: Styczniowe kompetyszyn hip hop 1 vs 1
2017-01-22 00:00:00,2017-01-22 00:00:00,Coniedzielne Warsztaty Rodzinne: „Drzewo Przodków”
2017-01-22 00:00:00,2017-01-22 00:00:00,Spektakl Huśtawka
2017-01-22 00:00:00,2017-01-22 00:00:00,Przypadki Doktora Bonifacego Trąbki w Imparcie
2017-01-22 00:00:00,2017-01-22 00:00:00,Drzwi otwarte w Fabryce Energii - Centrum Jogi
2017-01-22 00:00:00,2017-01-22 00:00:00,Zimowe Poranki z Bobem Budowniczym cz. 2
2017-01-22 00:00:00,2017-01-22 00:00:00,Zimowe Poranki z Bobem Budowniczym cz. 2
2017-01-22 00:00:00,2017-01-22 00:00:00,Spektakl Huśtawka
2017-01-22 00:00:00,2017-01-22 00:00:00,Zdrowy Dzień Babci i Dziadka w Sky Tower
2017-01-22 00:00:00,2017-01-22 00:00:00,Filmowe Poranki: Rodzinne historie
2017-01-22 00:00:00,2017-01-22 00:00:00,Drzwi otwarte w Fabryce Energii - Centrum Jogi
2017-01-21 00:00:00,2017-01-21 00:00:00,Pierwsze urodziny Sinners
2017-01-21 00:00:00,2017-01-21 00:00:00,Ballanga Noworoczna w Pubie Wędrówki
2017-01-21 00:00:00,2017-01-21 00:00:00,Spektakl „W stanie” w Animie
2017-01-21 00:00:00,2017-01-21 00:00:00,Trzy oblicza groteski – spektakl muzyczny
2017-01-21 00:00:00,2017-01-21 00:00:00,Koncert: 10. urodziny zespołu Bethel
2017-01-21 00:00:00,2017-01-21 00:00:00,MET Opera: Romeo i Julia
2017-01-21 00:00:00,2017-01-21 00:00:00,Kolędowanie w Centrum Ukraińskiej Kultury i Rozwoju
2017-01-21 00:00:00,2017-01-21 00:00:00,Slam pod Kolumnami
2017-01-21 00:00:00,2017-01-21 00:00:00,Popek za życia
2017-01-21 00:00:00,2017-01-21 00:00:00,W Loży Fantastycznej – larp „Dawno  dawno temu”
2017-01-21 00:00:00,2017-01-21 00:00:00,Brodway Party w FasTracKids
2017-01-21 00:00:00,2017-01-21 00:00:00,Przypadki Doktora Bonifacego Trąbki w Imparcie
2017-01-21 00:00:00,2017-01-21 00:00:00,Castingi do filmu Pawła Pawlikowskiego
2017-01-21 00:00:00,2017-01-21 00:00:00,Popek za życia
2017-01-21 00:00:00,2017-01-21 00:00:00,Dzień Babci i Dziadka w Kinie Nowe Horyzonty
2017-01-21 00:00:00,2017-01-21 00:00:00,FREE walking SPECIAL po polsku – makabryczny Wrocław
2017-01-21 00:00:00,2017-01-21 00:00:00,Twórczy Dzień Babci i Dziadka w Arkadach Wrocławskich
2017-01-21 00:00:00,2017-01-21 00:00:00,Napierśnik amazonki: bezpłatne oprowadzanie po wystawie w Muzeum Archeologicznym
2017-01-21 00:00:00,2017-01-21 00:00:00,Wielopokoleniowy Bal Przebierańców dla Babci  Dziadka i Wnucząt
2017-01-21 00:00:00,2017-01-21 00:00:00,Przypadki Doktora Bonifacego Trąbki w Imparcie
2017-01-21 00:00:00,2017-01-21 00:00:00,Dieter Meier – gwiazda  grupy Yello we Wrocławiu
2017-01-21 00:00:00,2017-01-21 00:00:00,Dzień Babci i Dziadka w Pasażu Grunwaldzkim
2017-01-21 00:00:00,2017-01-21 00:00:00,Dzień zdrowia Babci i Dziadka w Borku
2017-01-21 00:00:00,2017-01-21 00:00:00,Filmowe Poranki: Rodzinne historie
2017-01-21 00:00:00,2017-01-22 00:00:00,Bezpłatne zwiedzanie Muzeum Pana Tadeusza dla seniorów
2017-01-21 00:00:00,2017-01-21 00:00:00,Zwiedzanie stadionu z legendami Śląska Wrocław
2017-01-21 00:00:00,2017-01-21 00:00:00,Sztuka Puka w styczniu
2017-01-21 00:00:00,2017-01-21 00:00:00,Otwarcie Centrum Tańca Champion Team
2017-01-21 00:00:00,2017-01-21 00:00:00,Dzień Babci i Dzień Dziadka w Angel Care
2017-01-21 00:00:00,2017-01-22 00:00:00,Dzień Babci i Dziadka 2017 w Humanitarium
2017-01-20 00:00:00,2017-01-21 00:00:00,Zimowa noc saunowa – pod znakiem karnawału
2017-01-20 00:00:00,2017-01-20 00:00:00,Martim Monitz  Maanalainen i Paperplanes w Carpe Diem
2017-01-20 00:00:00,2017-01-20 00:00:00,Wieczorne Kino w Famie – MOON
2017-01-20 00:00:00,2017-01-20 00:00:00,Maria Peszek w Starym Klasztorze
2017-01-20 00:00:00,2017-01-20 00:00:00,Jazz w Światowidzie/ WidziMiSie
2017-01-20 00:00:00,2017-01-20 00:00:00,Koncert symfoniczny w NFM
2017-01-20 00:00:00,2017-01-20 00:00:00,Popek za życia
2017-01-20 00:00:00,2017-01-20 00:00:00,Dieter Meier – gwiazda  grupy Yello we Wrocławiu
2017-01-20 00:00:00,2017-01-20 00:00:00,Inauguracja Polskiej Akademii Dzieci
2017-01-20 00:00:00,2017-01-20 00:00:00,Lawa. Opowieść o „Dziadach” Adama Mickiewicza  Sztuka znikania
2017-01-19 00:00:00,2017-01-19 00:00:00,Koncert: tribute to Muddy Waters w klubie Vertigo
2017-01-19 00:00:00,2017-01-19 00:00:00,Stand-up na Wrocku: Ola Petrus  Piotr Popek i Jasiek Borkowski
2017-01-19 00:00:00,2017-01-19 00:00:00,Król – pożegnalny koncert w Starej Piwnicy
2017-01-19 00:00:00,2017-01-19 00:00:00,Monika Borzym w Starym Klasztorze
2017-01-19 00:00:00,2017-01-19 00:00:00,Erratum
2017-01-19 00:00:00,2017-01-19 00:00:00,Fortepian
2017-01-19 00:00:00,2017-01-19 00:00:00,Koncert grupy Repercussion w NFM
2017-01-19 00:00:00,2017-01-19 00:00:00,Magia Nepalu na czarno-białych zdjęciach Wojtka Moskwy – spotkanie z autorem
2017-01-19 00:00:00,2017-01-19 00:00:00,Kultura Dostępna: Czerwony kapitan
2017-01-19 00:00:00,2017-01-19 00:00:00,Kultura Dostępna: Czerwony kapitan
2017-01-19 00:00:00,2017-01-19 00:00:00,Wystawa fotografii Ludwika Gronowskiego w Muzeum Architektury
2017-01-19 00:00:00,2017-01-19 00:00:00,Wycieczka po tajemniczym Ratuszu
2017-01-19 00:00:00,2017-01-19 00:00:00,Bezpłatne warsztaty pierwszej pomocy. Pomaganie jest fajne!
2017-01-19 00:00:00,2017-01-19 00:00:00,Biblioteczna Akademia Niemowlaka – „Oczy patrzą tu i tam...”
2017-01-19 00:00:00,2017-01-19 00:00:00,Dni Babci i Dziadka – warsztaty międzypokoleniowe w Muzeum Pana Tadeusza
2017-01-19 00:00:00,2017-01-22 00:00:00,Dni Babci i Dziadka we Wrocławiu 2017
2017-01-19 00:00:00,2017-01-19 00:00:00,Styczniowy kurs fotografii cyfrowej od podstaw
2017-01-18 00:00:00,2017-01-18 00:00:00,Jazz in OVO Bar & Restaurant – Piotr Świętoniowski Trio
2017-01-18 00:00:00,2017-01-18 00:00:00,Silius Trio w NFM
2017-01-18 00:00:00,2017-01-18 00:00:00,Apocalyptica we Wrocławiu. Koncert w NFM
2017-01-18 00:00:00,2017-01-18 00:00:00,Wystawa: TRANSWROCŁAW oraz pokazy filmowe
2017-01-18 00:00:00,2017-01-18 00:00:00,Wystawa: TRANSWROCŁAW oraz pokazy filmowe
2017-01-18 00:00:00,2017-01-18 00:00:00,Akademia Polskiego Filmu: Przygoda na Mariensztacie; Celuloza
2017-01-18 00:00:00,2017-01-18 00:00:00,Szkolenie z prawa autorskiego w CeTA
2017-01-18 00:00:00,2017-01-18 00:00:00,Karnawałowy zawrót głowy – w American Corner
2017-01-18 00:00:00,2017-01-21 00:00:00,Styczniowa Giełda Smaków w Sky Tower
2017-01-17 00:00:00,2017-01-17 00:00:00,Wystawa: TRANSWROCŁAW oraz pokazy filmowe
2017-01-17 00:00:00,2017-01-17 00:00:00,Kazik Staszewski & Kwartet ProForma w Starym Klasztorze
2017-01-17 00:00:00,2017-01-17 00:00:00,Spektakl: Pożegnanie z Bogiem w Imparcie
2017-01-17 00:00:00,2017-01-17 00:00:00,Fantazje na flet i harfę
2017-01-17 00:00:00,2017-01-17 00:00:00,Akademia Kina Światowego: Czarnoksiężnik z Oz
2017-01-17 00:00:00,2017-01-17 00:00:00,Szkolenie z prawa autorskiego w CeTA
2017-01-17 00:00:00,2017-01-17 00:00:00,Cudze listy
2017-01-17 00:00:00,2017-01-22 00:00:00,8. Studencki Festiwal Pianistyczny w Akademii Muzycznej
2017-01-17 00:00:00,2017-01-17 00:00:00,Prezentacja: In facie Ecclesiae. Kwatera ołtarzowa ze sceną Zaślubin Marii i przedstawieniem św. Katarzyny Aleksandryjskiej
2017-01-16 00:00:00,2017-01-16 00:00:00,Spektakl: Pożegnanie z Bogiem w Imparcie
2017-01-16 00:00:00,2017-01-16 00:00:00,Koncert stypendystów prezydenta Wrocławia
2017-01-16 00:00:00,2017-01-16 00:00:00,Cudze listy
2017-01-15 00:00:00,2017-01-15 00:00:00,Paśko i zespół Co To w klubie Vertigo
2017-01-15 00:00:00,2017-01-15 00:00:00,WOŚP w Casa de la Musica
2017-01-15 00:00:00,2017-01-15 00:00:00,Muzyka świata – Kamilya Jubran & Werner Hasler w NFM
2017-01-15 00:00:00,2017-01-15 00:00:00,Koncerty brandenburskie w NFM
2017-01-15 00:00:00,2017-01-15 00:00:00,Novocaina WOŚP
2017-01-15 00:00:00,2017-01-15 00:00:00,Koncerty brandenburskie Bacha w NFM
2017-01-15 00:00:00,2017-01-15 00:00:00,Oprowadzanie kuratorskie w ramach wystawy „Nieczytelność. Palimpsesty” w Muzeum Pana Tadeusza
2017-01-15 00:00:00,2017-01-15 00:00:00,Coniedzielne Warsztaty Rodzinne: „Ukryte Znaczenia”
2017-01-15 00:00:00,2017-01-15 00:00:00,Warsztaty z krytycznego myślenia
2017-01-15 00:00:00,2017-01-15 00:00:00,Pasaż Grunwaldzki gra z WOŚP
2017-01-15 00:00:00,2017-01-15 00:00:00,Bajka „Trole”
2017-01-15 00:00:00,2017-01-15 00:00:00,Zimowe Poranki z Bobem Budowniczym cz. 1
2017-01-15 00:00:00,2017-01-15 00:00:00,Zimowe Poranki z Bobem Budowniczym cz. 1
2017-01-15 00:00:00,2017-01-15 00:00:00,FREE walking SPECIAL po polsku – Stare Miasto
2017-01-15 00:00:00,2017-01-15 00:00:00,Bezpłatne badania „Się pomaga na zdrowie!” w Arkadach Wrocławskich  dla WOŚP
2017-01-15 00:00:00,2017-01-15 00:00:00,Filmowe Poranki: O uczciwości
2017-01-15 00:00:00,2017-01-15 00:00:00,Novocaina WOŚP
2017-01-14 00:00:00,2017-01-14 00:00:00,Kuba Lechki Quintet – WOŚP w klubie Vertigo
2017-01-14 00:00:00,2017-01-14 00:00:00,Voices From The Underground w Ciemnej Stronie Miasta
2017-01-14 00:00:00,2017-01-14 00:00:00,WOŚP w klubie Stara Piwnica
2017-01-14 00:00:00,2017-01-14 00:00:00,Wystawa: „Na drugim brzegu grają”
2017-01-14 00:00:00,2017-01-14 00:00:00,Chiński Nowy Rok
2017-01-14 00:00:00,2017-01-14 00:00:00,Koszykówka kobiet: Ślęza Wrocław – Pszczółka Lublin
2017-01-14 00:00:00,2017-01-14 00:00:00,Warsztaty: Mali czy duzi – dla kogo książka obrazkowa?
2017-01-14 00:00:00,2017-01-14 00:00:00,O książce – warsztaty twórcze dla dzieci
2017-01-14 00:00:00,2017-01-14 00:00:00,O postanowieniach noworocznych – spotkanie z cyklu Współcześni Romantycy
2017-01-14 00:00:00,2017-01-14 00:00:00,„Rusznikarstwo artystyczne i historyczne szopkarstwo krakowskie” – wykład Pauliny Sucheckiej w Muzeum Etnograficznym
2017-01-14 00:00:00,2017-01-14 00:00:00,FREE walking SPECIAL po polsku – Odkrywamy wrocławskie zamki!
2017-01-14 00:00:00,2017-01-14 00:00:00,Bezpłatny trening dla Mam „Core&Miednica”
2017-01-14 00:00:00,2017-01-14 00:00:00,Spektakl: Fraktal – „Struktura świadomości”
2017-01-14 00:00:00,2017-01-14 00:00:00,Warsztaty dla dzieci: „Palcem po mapie” w PH Auchan Bielany
2017-01-14 00:00:00,2017-01-14 00:00:00,Warsztat dla dzieci: Wiek XIX – przedsiębiorczość pełną parą
2017-01-14 00:00:00,2017-01-14 00:00:00,Pikniku „Bezpieczna Polska” – Dolny Śląsk wita wojska sojusznicze USA
2017-01-14 00:00:00,2017-01-14 00:00:00,FREE walking SPECIAL po polsku – Stare Miasto
2017-01-14 00:00:00,2017-01-14 00:00:00,Filmowe Poranki: O uczciwości
2017-01-14 00:00:00,2017-01-14 00:00:00,Kukiełkowe przedstawienie „Calineczka” w Animie
2017-01-14 00:00:00,2017-01-14 00:00:00,Warsztaty dla dzieci w Muzeum Narodowym: Oswajamy baranka wielkanocnego
2017-01-14 00:00:00,2017-01-15 00:00:00,Finał Pucharu Polski w piłce siatkowej mężczyzn 2017
2017-01-14 00:00:00,2017-01-15 00:00:00,Weekend z Imperium Mocy w Alei Bielany
2017-01-14 00:00:00,2017-01-14 00:00:00,AZS Wrocław dla WOŚP
2017-01-13 00:00:00,2017-01-13 00:00:00,Maraton Horrorów
2017-01-13 00:00:00,2017-01-13 00:00:00,Maraton Horrorów
2017-01-13 00:00:00,2017-01-13 00:00:00,ENEMEF: Noc Kina Polskiego
2017-01-13 00:00:00,2017-01-13 00:00:00,Wernisaż prac NORO ART
2017-01-13 00:00:00,2017-01-13 00:00:00,Martella & Bartek Miarka w klubie Vertigo
2017-01-13 00:00:00,2017-01-13 00:00:00,Jutrzenka – spektakl taneczny w Imparcie
2017-01-13 00:00:00,2017-01-13 00:00:00,Wieczór literacki z Julią Szychowiak
2017-01-13 00:00:00,2017-01-13 00:00:00,Sylwester Prawosławny w Mleczarni
2017-01-13 00:00:00,2017-01-13 00:00:00,Wystawa: TRANSWROCŁAW oraz pokazy filmowe
2017-01-13 00:00:00,2017-01-13 00:00:00,Spotkanie promocyjne książki Otla Aichera „Świat jako projekt”
2017-01-13 00:00:00,2017-01-13 00:00:00,Warsztaty z artystą Marcinem Berdyszakiem
2017-01-13 00:00:00,2017-01-15 00:00:00,25. Finał Wielkiej Orkiestry Świątecznej Pomocy 2017
2017-01-13 00:00:00,2017-01-17 00:00:00,Przygoda z książką. Zimowe warsztaty kreatywne w Krzywym Kominie
2017-01-13 00:00:00,2017-01-14 00:00:00,WOŚP w Starym Klasztorze: Antykabaret i koncerty
2017-01-13 00:00:00,2017-01-14 00:00:00,WOŚP w Starym Klasztorze: Antykabaret i koncerty
2017-01-12 00:00:00,2017-01-12 00:00:00,Leszek Cichoński Band w Vertigo
2017-01-12 00:00:00,2017-01-12 00:00:00,Kawa i papierosy
2017-01-12 00:00:00,2017-01-12 00:00:00,Koncert Double-Double Duo w NFM
2017-01-12 00:00:00,2017-01-12 00:00:00,Kultura Dostępna: Zjednoczone Stany Miłości
2017-01-12 00:00:00,2017-01-12 00:00:00,Kultura Dostępna: Zjednoczone Stany Miłości
2017-01-12 00:00:00,2017-01-12 00:00:00,„Barokowa Bawaria” – wykład Romualda Nowaka w Panoramie Racławickiej
2017-01-12 00:00:00,2017-01-12 00:00:00,Wykład Marka Krajewskiego w ramach cyklu „Moje spotkania z Ossolineum”
2017-01-11 00:00:00,2017-01-11 00:00:00,Stand-up w Vertigo: Juliusz Sipika i Karol Kopiec
2017-01-11 00:00:00,2017-01-11 00:00:00,Marcin Świetlicki i Zgniłość w Starym Klasztorze
2017-01-11 00:00:00,2017-01-11 00:00:00,Fotografia przemysłowa z Wojciechem Dziadoszem
2017-01-11 00:00:00,2017-01-11 00:00:00,Akademia Polskiego Filmu: Zakazane piosenki; Skarb
2017-01-11 00:00:00,2017-01-11 00:00:00,Karnawałowo z DJ Violą
2017-01-11 00:00:00,2017-01-11 00:00:00,Wrocław – dawne miasto wielu kultur  nacji i języków
2017-01-11 00:00:00,2017-01-11 00:00:00,Warsztaty: SPOKO-POKO – „Zimą zjadamy lody”
2017-01-10 00:00:00,2017-01-10 00:00:00,Spotkanie: „Jak najdalej od ludzi” fotografie Michała Iwanowskiego
2017-01-10 00:00:00,2017-01-10 00:00:00,Akademia Kina Światowego: Skarb rodu Arne
2017-01-10 00:00:00,2017-01-10 00:00:00,Giuseppe w Warszawie
2017-01-09 00:00:00,2017-01-09 00:00:00,Koncert jubileuszowy Szkoły Muzycznej I stopnia im. G. Bacewicz w NFM
2017-01-09 00:00:00,2017-01-15 00:00:00,Festiwal Kreatywności Studenckiej 2017
2017-01-08 00:00:00,2017-01-08 00:00:00,Shepherds of Cats i Panelak w Ośrodku Postaw Twórczych
2017-01-08 00:00:00,2017-01-08 00:00:00,Koncert Kolędy Wielkie: Ania Wyszkoni w Animie
2017-01-08 00:00:00,2017-01-08 00:00:00,Giuseppe w Warszawie
2017-01-08 00:00:00,2017-01-08 00:00:00,Wykład: „Wszystko o śnie”
2017-01-08 00:00:00,2017-01-08 00:00:00,Recital fortepianowy Kamila Labusgi w Muzeum Pana Tadeusza
2017-01-08 00:00:00,2017-01-08 00:00:00,Koncert Kolędy Wielkie: Ania Wyszkoni w Animie
2017-01-08 00:00:00,2017-01-08 00:00:00,Rękopis znaleziony w Saragossie
2017-01-08 00:00:00,2017-01-08 00:00:00,Warsztaty dla dzieci w Muzeum Narodowym: „Na wyspach Bergamutach…”
2017-01-08 00:00:00,2017-01-08 00:00:00,Filmowe poranki: O przyjaźni
2017-01-08 00:00:00,2017-01-12 00:00:00,Obchody 50. rocznicy śmierci Zbyszka Cybulskiego w CeTA
2017-01-07 00:00:00,2017-01-07 00:00:00,Koncert Eivind Aarset Quartet
2017-01-07 00:00:00,2017-01-07 00:00:00,KSU zagra w Starej Piwnicy
2017-01-07 00:00:00,2017-01-07 00:00:00,Met Opera: Nabuchodonozor
2017-01-07 00:00:00,2017-01-07 00:00:00,Pociąg
2017-01-07 00:00:00,2017-01-07 00:00:00,Gala noworoczna w NFM
2017-01-07 00:00:00,2017-01-07 00:00:00,FREE walking SPECIAL po polsku – Promenada Staromiejska cz.2
2017-01-07 00:00:00,2017-01-07 00:00:00,Gala noworoczna w NFM
2017-01-07 00:00:00,2017-01-07 00:00:00,Filmowe poranki: O przyjaźni
2017-01-07 00:00:00,2017-01-07 00:00:00,Warsztaty dla dzieci w Muzeum Narodowym: W krainie elfów i olbrzymów
2017-01-06 00:00:00,2017-01-06 00:00:00,Królowie na Dachu: Fuka Milion  Raev  i Szymon Piotr
2017-01-06 00:00:00,2017-01-06 00:00:00,Nowator w Banana Dance Club
2017-01-06 00:00:00,2017-01-06 00:00:00,Joanna Kwaśnik Tribute to Aretha Franklin
2017-01-06 00:00:00,2017-01-06 00:00:00,Popiół i diament
2017-01-06 00:00:00,2017-01-06 00:00:00,Orszak Trzech Króli
2017-01-06 00:00:00,2017-01-08 00:00:00,Weekendowe warsztaty w Humanitarium
2017-01-06 00:00:00,2017-01-08 00:00:00,Przegląd Filmów ze Zbigniewem Cybulskim w Nowych Horyzontach
2017-01-05 00:00:00,2017-01-05 00:00:00,Carols Night –The Karpeta Jazz Brothers
2017-01-05 00:00:00,2017-01-05 00:00:00,drUMMat gra goLEM – koncert
2017-01-05 00:00:00,2017-01-05 00:00:00,Koncert Akademickiej Orkiestry Barokowej
2017-01-05 00:00:00,2017-01-05 00:00:00,Kultura Dostępna: Sługi boże
2017-01-05 00:00:00,2017-01-05 00:00:00,Kultura Dostępna: Sługi boże
2017-01-03 00:00:00,2017-01-03 00:00:00,30. pokaz filmowy KRF
2017-01-01 00:00:00,2017-01-01 00:00:00,Koncert Noworoczny w kościele Marii Magdaleny
2017-01-01 00:00:00,2017-01-01 00:00:00,Koncert Noworoczny – Kulisiewicz i Para
2016-12-31 00:00:00,2016-12-31 00:00:00,Maratony Sylwestrowe w Heliosie Magnolia i Heliosie Bielany
2016-12-31 00:00:00,2016-12-31 00:00:00,Maratony Sylwestrowe w Heliosie Magnolia i Heliosie Bielany
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Kinie Nowe Horyzonty
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester na Scenie Kamienica
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Klubie Melanż
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Starym Klasztorze
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Firleju
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Alibi
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Szajbie
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Browarze Mieszczańskim
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Głuchym Telefonie
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Czarnym Kocie
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Casa de la Musica
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester z Teatrem Ad Spectatores
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester 2016 na Stadionie Wrocław
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Villa Bianco
2016-12-31 00:00:00,2016-12-31 00:00:00,Bal sylwestrowy dla singli
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Antidotum
2016-12-31 00:00:00,2017-01-01 00:00:00,Sylwester dla dzieci w Loopy’s World
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Hali Stulecia
2016-12-31 00:00:00,2016-12-31 00:00:00,Bal sylwestrowy w IASE
2016-12-31 00:00:00,2017-01-01 00:00:00,Sylwester 2016 z Sylwestrem Wrocławskim
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester 2016 w NFM
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester w Hydropolis
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester na Scenie Kamienica
2016-12-31 00:00:00,2016-12-31 00:00:00,Koncert sylwestrowy Filharmoników Berlińskich w Horyzontach
2016-12-31 00:00:00,2016-12-31 00:00:00,32. Uliczny Bieg Sylwestrowy w Trzebnicy
2016-12-31 00:00:00,2016-12-31 00:00:00,Pierwszy Wrocławski Sylwestrowy Bieg z Przeszkodami
2016-12-31 00:00:00,2016-12-31 00:00:00,Sylwester 2016/2017 we Wrocławiu
2016-12-31 00:00:00,2016-12-31 00:00:00,BAL SYLWESTROWY IVENTOS  2016/2017
2016-12-30 00:00:00,2016-12-30 00:00:00,Rdzak/Skrzypek Duo w klubie Vertigo
